$reaction
   coeff name formula state ispecies
65    -1  NH3     NH3    aq       65
3     -1   H+      H+    aq        3
18     1 NH4+    NH4+    aq       18

$out
         T    P      logK
223 222.00 1500  5.700939
224 223.00 1500  5.689463
225 224.00 1500  5.678030
226 225.00 1500  5.666641
227 226.00 1500  5.655294
228 227.00 1500  5.643991
229 228.00 1500  5.632729
230 229.00 1500  5.621509
231 230.00 1500  5.610332
232 231.00 1500  5.599196
233 232.00 1500  5.588101
234 233.00 1500  5.577047
235 234.00 1500  5.566034
236 235.00 1500  5.555061
237 236.00 1500  5.544129
238 237.00 1500  5.533236
239 238.00 1500  5.522384
240 239.00 1500  5.511571
241 240.00 1500  5.500798
242 241.00 1500  5.490063
243 242.00 1500  5.479367
244 243.00 1500  5.468710
245 244.00 1500  5.458092
246 245.00 1500  5.447511
247 246.00 1500  5.436968
248 247.00 1500  5.426463
249 248.00 1500  5.415995
250 249.00 1500  5.405565
251 250.00 1500  5.395171
252 251.00 1500  5.384815
253 252.00 1500  5.374495
254 253.00 1500  5.364211
255 254.00 1500  5.353963
256 255.00 1500  5.343751
257 256.00 1500  5.333575
258 257.00 1500  5.323434
259 258.00 1500  5.313329
260 259.00 1500  5.303259
261 260.00 1500  5.293223
262 261.00 1500  5.283222
263 262.00 1500  5.273256
264 263.00 1500  5.263324
265 264.00 1500  5.253426
266 265.00 1500  5.243562
267 266.00 1500  5.233731
268 267.00 1500  5.223934
269 268.00 1500  5.214170
270 269.00 1500  5.204439
271 270.00 1500  5.194741
272 271.00 1500  5.185076
273 272.00 1500  5.175443
274 273.00 1500  5.165843
275 274.00 1500  5.156274
276 275.00 1500  5.146738
277 276.00 1500  5.137233
278 277.00 1500  5.127760
279 278.00 1500  5.118318
280 279.00 1500  5.108908
281 280.00 1500  5.099529
282 281.00 1500  5.090180
283 282.00 1500  5.080862
284 283.00 1500  5.071574
285 284.00 1500  5.062317
286 285.00 1500  5.053090
287 286.00 1500  5.043894
288 287.00 1500  5.034726
289 288.00 1500  5.025589
290 289.00 1500  5.016481
291 290.00 1500  5.007402
292 291.00 1500  4.998353
293 292.00 1500  4.989333
294 293.00 1500  4.980341
295 294.00 1500  4.971378
296 295.00 1500  4.962443
297 296.00 1500  4.953537
298 297.00 1500  4.944659
299 298.00 1500  4.935809
300 299.00 1500  4.926987
301 300.00 1500  4.918193
302 301.00 1500  4.909426
303 302.00 1500  4.900687
304 303.00 1500  4.891974
305 304.00 1500  4.883290
306 305.00 1500  4.874632
307 306.00 1500  4.866001
308 307.00 1500  4.857396
309 308.00 1500  4.848818
310 309.00 1500  4.840266
311 310.00 1500  4.831741
312 311.00 1500  4.823242
313 312.00 1500  4.814768
314 313.00 1500  4.806321
315 314.00 1500  4.797899
316 315.00 1500  4.789502
317 316.00 1500  4.781131
318 317.00 1500  4.772785
319 318.00 1500  4.764464
320 319.00 1500  4.756169
321 320.00 1500  4.747897
322 321.00 1500  4.739651
323 322.00 1500  4.731429
324 323.00 1500  4.723232
325 324.00 1500  4.715059
326 325.00 1500  4.706910
327 326.00 1500  4.698785
328 327.00 1500  4.690684
329 328.00 1500  4.682606
330 329.00 1500  4.674553
331 330.00 1500  4.666522
332 331.00 1500  4.658515
333 332.00 1500  4.650532
334 333.00 1500  4.642571
335 334.00 1500  4.634633
336 335.00 1500  4.626719
337 336.00 1500  4.618826
338 337.00 1500  4.610957
339 338.00 1500  4.603110
340 339.00 1500  4.595285
341 340.00 1500  4.587483
342 341.00 1500  4.579702
343 342.00 1500  4.571944
344 343.00 1500  4.564207
345 344.00 1500  4.556493
346 345.00 1500  4.548800
347 346.00 1500  4.541127
348 347.00 1500  4.533477
349 348.00 1500  4.525848
350 349.00 1500  4.518240
351 350.00 1500  4.510654
352 351.00 1500  4.503087
353 352.00 1500  4.495542
354 353.00 1500  4.488018
355 354.00 1500  4.480513
356 355.00 1500  4.473030
357 356.00 1500  4.465567
358 357.00 1500  4.458124
359 358.00 1500  4.450701
360 359.00 1500  4.443298
361 360.00 1500  4.435915
362 361.00 1500  4.428552
363 362.00 1500  4.421208
364 363.00 1500  4.413884
365 364.00 1500  4.406579
366 365.00 1500  4.399294
367 366.00 1500  4.392028
368 367.00 1500  4.384781
369 368.00 1500  4.377552
370 369.00 1500  4.370343
371 370.00 1500  4.363153
372 371.00 1500  4.355981
373 372.00 1500  4.348828
374 373.00 1500  4.341694
375 374.00 1500  4.334577
376 375.00 1500  4.327479
377 376.00 1500  4.320399
378 377.00 1500  4.313338
379 378.00 1500  4.306294
380 379.00 1500  4.299268
381 380.00 1500  4.292260
382 381.00 1500  4.285269
383 382.00 1500  4.278296
384 383.00 1500  4.271340
385 384.00 1500  4.264402
386 385.00 1500  4.257481
387 386.00 1500  4.250577
388 387.00 1500  4.243690
389 388.00 1500  4.236819
390 389.00 1500  4.229967
391 390.00 1500  4.223130
392 391.00 1500  4.216310
393 392.00 1500  4.209507
394 393.00 1500  4.202720
395 394.00 1500  4.195949
396 395.00 1500  4.189195
397 396.00 1500  4.182457
398 397.00 1500  4.175734
399 398.00 1500  4.169029
400 399.00 1500  4.162338
401 400.00 1500  4.155664
402 401.00 1500  4.149005
403 402.00 1500  4.142362
404 403.00 1500  4.135734
405 404.00 1500  4.129121
406 405.00 1500  4.122524
407 406.00 1500  4.115942
408 407.00 1500  4.109376
409 408.00 1500  4.102824
410 409.00 1500  4.096287
411 410.00 1500  4.089765
412 411.00 1500  4.083258
413 412.00 1500  4.076764
414 413.00 1500  4.070287
415 414.00 1500  4.063823
416 415.00 1500  4.057374
417 416.00 1500  4.050939
418 417.00 1500  4.044518
419 418.00 1500  4.038112
420 419.00 1500  4.031719
421 420.00 1500  4.025340
422 421.00 1500  4.018975
423 422.00 1500  4.012624
424 423.00 1500  4.006287
425 424.00 1500  3.999963
426 425.00 1500  3.993652
427 426.00 1500  3.987355
428 427.00 1500  3.981071
429 428.00 1500  3.974801
430 429.00 1500  3.968544
431 430.00 1500  3.962299
432 431.00 1500  3.956068
433 432.00 1500  3.949849
434 433.00 1500  3.943644
435 434.00 1500  3.937451
436 435.00 1500  3.931271
437 436.00 1500  3.925103
438 437.00 1500  3.918947
439 438.00 1500  3.912805
440 439.00 1500  3.906674
441 440.00 1500  3.900557
442 441.00 1500  3.894450
443 442.00 1500  3.888356
444 443.00 1500  3.882274
445 444.00 1500  3.876203
446 445.00 1500  3.870145
447 446.00 1500  3.864098
448 447.00 1500  3.858063
449 448.00 1500  3.852040
450 449.00 1500  3.846027
451 450.00 1500  3.840026
452 451.00 1500  3.834037
453 452.00 1500  3.828059
454 453.00 1500  3.822092
455 454.00 1500  3.816136
456 455.00 1500  3.810192
457 456.00 1500  3.804257
458 457.00 1500  3.798335
459 458.00 1500  3.792423
460 459.00 1500  3.786521
461 460.00 1500  3.780630
462 461.00 1500  3.774749
463 462.00 1500  3.768879
464 463.00 1500  3.763019
465 464.00 1500  3.757170
466 465.00 1500  3.751332
467 466.00 1500  3.745503
468 467.00 1500  3.739684
469 468.00 1500  3.733875
470 469.00 1500  3.728076
471 470.00 1500  3.722287
472 471.00 1500  3.716507
473 472.00 1500  3.710738
474 473.00 1500  3.704977
475 474.00 1500  3.699228
476 475.00 1500  3.693487
477 476.00 1500  3.687755
478 477.00 1500  3.682034
479 478.00 1500  3.676320
480 479.00 1500  3.670616
481 480.00 1500  3.664922
482 481.00 1500  3.659237
483 482.00 1500  3.653560
484 483.00 1500  3.647892
485 484.00 1500  3.642233
486 485.00 1500  3.636583
487 486.00 1500  3.630942
488 487.00 1500  3.625309
489 488.00 1500  3.619684
490 489.00 1500  3.614069
491 490.00 1500  3.608461
492 491.00 1500  3.602863
493 492.00 1500  3.597272
494 493.00 1500  3.591690
495 494.00 1500  3.586115
496 495.00 1500  3.580549
497 496.00 1500  3.574990
498 497.00 1500  3.569440
499 498.00 1500  3.563896
500 499.00 1500  3.558362
501 500.00 1500  3.552835

