$reaction
    coeff    name formula state ispecies
65     -1     NH3     NH3    aq       65
926    -1 methane     CH4    aq      926
471     1     CN-     CN-    aq      471
3       1      H+      H+    aq        3
63      3      H2      H2    aq       63

$out
         T    P      logK
206 205.00 1500 -30.26737
207 206.00 1500 -30.19337
208 207.00 1500 -30.11968
209 208.00 1500 -30.04628
210 209.00 1500 -29.97318
211 210.00 1500 -29.90037
212 211.00 1500 -29.82786
213 212.00 1500 -29.75564
214 213.00 1500 -29.68371
215 214.00 1500 -29.61207
216 215.00 1500 -29.54072
217 216.00 1500 -29.46965
218 217.00 1500 -29.39887
219 218.00 1500 -29.32837
220 219.00 1500 -29.25814
221 220.00 1500 -29.18821
222 221.00 1500 -29.11854
223 222.00 1500 -29.04915
224 223.00 1500 -28.98004
225 224.00 1500 -28.91120
226 225.00 1500 -28.84264
227 226.00 1500 -28.77434
228 227.00 1500 -28.70631
229 228.00 1500 -28.63855
230 229.00 1500 -28.57105
231 230.00 1500 -28.50382
232 231.00 1500 -28.43685
233 232.00 1500 -28.37014
234 233.00 1500 -28.30369
235 234.00 1500 -28.23750
236 235.00 1500 -28.17157
237 236.00 1500 -28.10589
238 237.00 1500 -28.04046
239 238.00 1500 -27.97529
240 239.00 1500 -27.91037
241 240.00 1500 -27.84570
242 241.00 1500 -27.78128
243 242.00 1500 -27.71711
244 243.00 1500 -27.65318
245 244.00 1500 -27.58950
246 245.00 1500 -27.52606
247 246.00 1500 -27.46286
248 247.00 1500 -27.39991
249 248.00 1500 -27.33719
250 249.00 1500 -27.27471
251 250.00 1500 -27.21247
252 251.00 1500 -27.15046
253 252.00 1500 -27.08869
254 253.00 1500 -27.02715
255 254.00 1500 -26.96585
256 255.00 1500 -26.90477
257 256.00 1500 -26.84393
258 257.00 1500 -26.78331
259 258.00 1500 -26.72292
260 259.00 1500 -26.66276
261 260.00 1500 -26.60282
262 261.00 1500 -26.54310
263 262.00 1500 -26.48361
264 263.00 1500 -26.42434
265 264.00 1500 -26.36529
266 265.00 1500 -26.30646
267 266.00 1500 -26.24784
268 267.00 1500 -26.18945
269 268.00 1500 -26.13127
270 269.00 1500 -26.07330
271 270.00 1500 -26.01555
272 271.00 1500 -25.95801
273 272.00 1500 -25.90068
274 273.00 1500 -25.84356
275 274.00 1500 -25.78665
276 275.00 1500 -25.72995
277 276.00 1500 -25.67346
278 277.00 1500 -25.61717
279 278.00 1500 -25.56109
280 279.00 1500 -25.50522
281 280.00 1500 -25.44954
282 281.00 1500 -25.39407
283 282.00 1500 -25.33880
284 283.00 1500 -25.28373
285 284.00 1500 -25.22886
286 285.00 1500 -25.17419
287 286.00 1500 -25.11971
288 287.00 1500 -25.06543
289 288.00 1500 -25.01135
290 289.00 1500 -24.95746
291 290.00 1500 -24.90377
292 291.00 1500 -24.85026
293 292.00 1500 -24.79695
294 293.00 1500 -24.74383
295 294.00 1500 -24.69090
296 295.00 1500 -24.63816
297 296.00 1500 -24.58560
298 297.00 1500 -24.53324
299 298.00 1500 -24.48106
300 299.00 1500 -24.42906
301 300.00 1500 -24.37725
302 301.00 1500 -24.32562
303 302.00 1500 -24.27418
304 303.00 1500 -24.22292
305 304.00 1500 -24.17183
306 305.00 1500 -24.12093
307 306.00 1500 -24.07021
308 307.00 1500 -24.01967
309 308.00 1500 -23.96930
310 309.00 1500 -23.91911
311 310.00 1500 -23.86910
312 311.00 1500 -23.81926
313 312.00 1500 -23.76960
314 313.00 1500 -23.72011
315 314.00 1500 -23.67079
316 315.00 1500 -23.62165
317 316.00 1500 -23.57268
318 317.00 1500 -23.52387
319 318.00 1500 -23.47524
320 319.00 1500 -23.42678
321 320.00 1500 -23.37848
322 321.00 1500 -23.33035
323 322.00 1500 -23.28240
324 323.00 1500 -23.23460
325 324.00 1500 -23.18697
326 325.00 1500 -23.13951
327 326.00 1500 -23.09221
328 327.00 1500 -23.04507
329 328.00 1500 -22.99810
330 329.00 1500 -22.95128
331 330.00 1500 -22.90463
332 331.00 1500 -22.85814
333 332.00 1500 -22.81181
334 333.00 1500 -22.76564
335 334.00 1500 -22.71962
336 335.00 1500 -22.67377
337 336.00 1500 -22.62807
338 337.00 1500 -22.58253
339 338.00 1500 -22.53714
340 339.00 1500 -22.49191
341 340.00 1500 -22.44683
342 341.00 1500 -22.40191
343 342.00 1500 -22.35714
344 343.00 1500 -22.31252
345 344.00 1500 -22.26805
346 345.00 1500 -22.22374
347 346.00 1500 -22.17958
348 347.00 1500 -22.13557
349 348.00 1500 -22.09170
350 349.00 1500 -22.04799
351 350.00 1500 -22.00442
352 351.00 1500 -21.96100
