$reaction
    coeff    name formula state ispecies
926    -1 methane     CH4    aq      926
1      -3   water     H2O   liq        1
13      1   HCO3-   HCO3-    aq       13
3       1      H+      H+    aq        3
63      4      H2      H2    aq       63

$out
         T    P      logK
206 205.00 1500 -24.51707
207 206.00 1500 -24.45607
208 207.00 1500 -24.39530
209 208.00 1500 -24.33477
210 209.00 1500 -24.27447
211 210.00 1500 -24.21427
212 211.00 1500 -24.15457
213 212.00 1500 -24.09483
214 213.00 1500 -24.03545
215 214.00 1500 -23.97617
216 215.00 1500 -23.91711
217 216.00 1500 -23.85835
218 217.00 1500 -23.79987
219 218.00 1500 -23.74162
220 219.00 1500 -23.68359
221 220.00 1500 -23.62584
222 221.00 1500 -23.56825
223 222.00 1500 -23.51074
224 223.00 1500 -23.45345
225 224.00 1500 -23.39638
226 225.00 1500 -23.33952
227 226.00 1500 -23.28294
228 227.00 1500 -23.22651
229 228.00 1500 -23.17056
230 229.00 1500 -23.11468
231 230.00 1500 -23.05901
232 231.00 1500 -23.00368
233 232.00 1500 -22.94830
234 233.00 1500 -22.89312
235 234.00 1500 -22.83814
236 235.00 1500 -22.78364
237 236.00 1500 -22.72907
238 237.00 1500 -22.67471
239 238.00 1500 -22.62055
240 239.00 1500 -22.56672
241 240.00 1500 -22.51308
242 241.00 1500 -22.45951
243 242.00 1500 -22.40614
244 243.00 1500 -22.35323
245 244.00 1500 -22.30025
246 245.00 1500 -22.24746
247 246.00 1500 -22.19501
248 247.00 1500 -22.14261
249 248.00 1500 -22.09041
250 249.00 1500 -22.03839
251 250.00 1500 -21.98670
252 251.00 1500 -21.93532
253 252.00 1500 -21.88414
254 253.00 1500 -21.83287
255 254.00 1500 -21.78179
256 255.00 1500 -21.73089
257 256.00 1500 -21.68018
258 257.00 1500 -21.62965
259 258.00 1500 -21.57957
260 259.00 1500 -21.52941
261 260.00 1500 -21.47942
262 261.00 1500 -21.42948
263 262.00 1500 -21.37985
264 263.00 1500 -21.33054
265 264.00 1500 -21.28153
266 265.00 1500 -21.23243
267 266.00 1500 -21.18351
268 267.00 1500 -21.13476
269 268.00 1500 -21.08633
270 269.00 1500 -21.03793
271 270.00 1500 -20.98971
272 271.00 1500 -20.94191
273 272.00 1500 -20.89402
274 273.00 1500 -20.84657
275 274.00 1500 -20.79902
276 275.00 1500 -20.75164
277 276.00 1500 -20.70442
278 277.00 1500 -20.65750
279 278.00 1500 -20.61075
280 279.00 1500 -20.56390
281 280.00 1500 -20.51734
282 281.00 1500 -20.47082
283 282.00 1500 -20.42445
284 283.00 1500 -20.37838
285 284.00 1500 -20.33288
286 285.00 1500 -20.28713
287 286.00 1500 -20.24154
288 287.00 1500 -20.19612
289 288.00 1500 -20.15098
290 289.00 1500 -20.10614
291 290.00 1500 -20.06118
292 291.00 1500 -20.01625
293 292.00 1500 -19.97159
294 293.00 1500 -19.92737
295 294.00 1500 -19.88317
296 295.00 1500 -19.83898
297 296.00 1500 -19.79480
298 297.00 1500 -19.75105
299 298.00 1500 -19.70718
300 299.00 1500 -19.66373
301 300.00 1500 -19.62016
302 301.00 1500 -19.57701
303 302.00 1500 -19.53388
304 303.00 1500 -19.49076
305 304.00 1500 -19.44792
306 305.00 1500 -19.40522
307 306.00 1500 -19.36308
308 307.00 1500 -19.32067
309 308.00 1500 -19.27841
310 309.00 1500 -19.23616
311 310.00 1500 -19.19459
312 311.00 1500 -19.15262
313 312.00 1500 -19.11078
314 313.00 1500 -19.06923
315 314.00 1500 -19.02795
316 315.00 1500 -18.98667
317 316.00 1500 -18.94554
318 317.00 1500 -18.90441
319 318.00 1500 -18.86369
320 319.00 1500 -18.82311
321 320.00 1500 -18.78239
322 321.00 1500 -18.74208
323 322.00 1500 -18.70164
324 323.00 1500 -18.66147
325 324.00 1500 -18.62143
326 325.00 1500 -18.58180
327 326.00 1500 -18.54217
328 327.00 1500 -18.50239
329 328.00 1500 -18.46274
330 329.00 1500 -18.42363
331 330.00 1500 -18.38410
332 331.00 1500 -18.34498
333 332.00 1500 -18.30585
334 333.00 1500 -18.26726
335 334.00 1500 -18.22854
336 335.00 1500 -18.18979
337 336.00 1500 -18.15146
338 337.00 1500 -18.11326
339 338.00 1500 -18.07490
340 339.00 1500 -18.03695
341 340.00 1500 -17.99899
342 341.00 1500 -17.96115
343 342.00 1500 -17.92330
344 343.00 1500 -17.88600
345 344.00 1500 -17.84823
346 345.00 1500 -17.81059
347 346.00 1500 -17.77380
348 347.00 1500 -17.73640
349 348.00 1500 -17.69928
350 349.00 1500 -17.66270
351 350.00 1500 -17.62581
352 351.00 1500 -17.58920
353 352.00 1500 -17.55284
354 353.00 1500 -17.51646
355 354.00 1500 -17.48020
356 355.00 1500 -17.44421
357 356.00 1500 -17.40833
358 357.00 1500 -17.37228
359 358.00 1500 -17.33664
360 359.00 1500 -17.30081
361 360.00 1500 -17.26481
362 361.00 1500 -17.22951
363 362.00 1500 -17.19390
364 363.00 1500 -17.15869
365 364.00 1500 -17.12373
366 365.00 1500 -17.08845
367 366.00 1500 -17.05359
368 367.00 1500 -17.01897
369 368.00 1500 -16.98448
370 369.00 1500 -16.94980
371 370.00 1500 -16.91552
372 371.00 1500 -16.88136
373 372.00 1500 -16.84702
374 373.00 1500 -16.81338
375 374.00 1500 -16.77925
376 375.00 1500 -16.74507
377 376.00 1500 -16.71162
378 377.00 1500 -16.67751
379 378.00 1500 -16.64428
380 379.00 1500 -16.61054
381 380.00 1500 -16.57676
382 381.00 1500 -16.54386
383 382.00 1500 -16.51044
384 383.00 1500 -16.47760
385 384.00 1500 -16.44469
386 385.00 1500 -16.41175
387 386.00 1500 -16.37919
388 387.00 1500 -16.34645
389 388.00 1500 -16.31396
390 389.00 1500 -16.28158
391 390.00 1500 -16.24884
392 391.00 1500 -16.21699
393 392.00 1500 -16.18461
394 393.00 1500 -16.15297
395 394.00 1500 -16.12079
396 395.00 1500 -16.08890
397 396.00 1500 -16.05724
398 397.00 1500 -16.02571
399 398.00 1500 -15.99425
400 399.00 1500 -15.96246
401 400.00 1500 -15.93122
402 401.00 1500 -15.90022
403 402.00 1500 -15.86934
404 403.00 1500 -15.83854
405 404.00 1500 -15.80787
406 405.00 1500 -15.77663
407 406.00 1500 -15.74645
408 407.00 1500 -15.71541
409 408.00 1500 -15.68543
410 409.00 1500 -15.65460
411 410.00 1500 -15.62451
412 411.00 1500 -15.59418
413 412.00 1500 -15.56394
414 413.00 1500 -15.53380
415 414.00 1500 -15.50311
416 415.00 1500 -15.47351
417 416.00 1500 -15.44332
418 417.00 1500 -15.41392
419 418.00 1500 -15.38392
420 419.00 1500 -15.35501
421 420.00 1500 -15.32521
422 421.00 1500 -15.29649
423 422.00 1500 -15.26688
424 423.00 1500 -15.23835
425 424.00 1500 -15.20893
426 425.00 1500 -15.18059
427 426.00 1500 -15.15136
428 427.00 1500 -15.12257
