$reaction
     coeff    name formula state ispecies
926     -1 methane     CH4    aq      926
1       -2   water     H2O   liq        1
1127     1 formate   HCOO-    aq     1127
3        1      H+      H+    aq        3
63       3      H2      H2    aq       63

$out
         T    P      logK
206 205.00 1500 -22.58928
207 206.00 1500 -22.53510
208 207.00 1500 -22.48113
209 208.00 1500 -22.42737
210 209.00 1500 -22.37384
211 210.00 1500 -22.32042
212 211.00 1500 -22.26740
213 212.00 1500 -22.21441
214 213.00 1500 -22.16172
215 214.00 1500 -22.10916
216 215.00 1500 -22.05680
217 216.00 1500 -22.00469
218 217.00 1500 -21.95284
219 218.00 1500 -21.90119
220 219.00 1500 -21.84974
221 220.00 1500 -21.79854
222 221.00 1500 -21.74750
223 222.00 1500 -21.69657
224 223.00 1500 -21.64584
225 224.00 1500 -21.59531
226 225.00 1500 -21.54498
227 226.00 1500 -21.49489
228 227.00 1500 -21.44495
229 228.00 1500 -21.39538
230 229.00 1500 -21.34592
231 230.00 1500 -21.29665
232 231.00 1500 -21.24766
233 232.00 1500 -21.19868
234 233.00 1500 -21.14990
235 234.00 1500 -21.10130
236 235.00 1500 -21.05307
237 236.00 1500 -21.00485
238 237.00 1500 -20.95682
239 238.00 1500 -20.90897
240 239.00 1500 -20.86139
241 240.00 1500 -20.81400
242 241.00 1500 -20.76669
243 242.00 1500 -20.71957
244 243.00 1500 -20.67281
245 244.00 1500 -20.62605
246 245.00 1500 -20.57947
247 246.00 1500 -20.53316
248 247.00 1500 -20.48693
249 248.00 1500 -20.44088
250 249.00 1500 -20.39501
251 250.00 1500 -20.34940
252 251.00 1500 -20.30405
253 252.00 1500 -20.25888
254 253.00 1500 -20.21369
255 254.00 1500 -20.16868
256 255.00 1500 -20.12384
257 256.00 1500 -20.07916
258 257.00 1500 -20.03466
259 258.00 1500 -19.99050
260 259.00 1500 -19.94634
261 260.00 1500 -19.90233
262 261.00 1500 -19.85840
263 262.00 1500 -19.81472
264 263.00 1500 -19.77130
265 264.00 1500 -19.72813
266 265.00 1500 -19.68495
267 266.00 1500 -19.64192
268 267.00 1500 -19.59906
269 268.00 1500 -19.55645
270 269.00 1500 -19.51390
271 270.00 1500 -19.47152
272 271.00 1500 -19.42946
273 272.00 1500 -19.38739
274 273.00 1500 -19.34565
275 274.00 1500 -19.30389
276 275.00 1500 -19.26228
277 276.00 1500 -19.22082
278 277.00 1500 -19.17961
279 278.00 1500 -19.13855
280 279.00 1500 -19.09746
281 280.00 1500 -19.05662
282 281.00 1500 -19.01583
283 282.00 1500 -18.97519
284 283.00 1500 -18.93479
285 284.00 1500 -18.89481
286 285.00 1500 -18.85471
287 286.00 1500 -18.81475
288 287.00 1500 -18.77495
289 288.00 1500 -18.73537
290 289.00 1500 -18.69603
291 290.00 1500 -18.65666
292 291.00 1500 -18.61734
293 292.00 1500 -18.57824
294 293.00 1500 -18.53948
295 294.00 1500 -18.50076
296 295.00 1500 -18.46209
297 296.00 1500 -18.42347
298 297.00 1500 -18.38518
299 298.00 1500 -18.34684
300 299.00 1500 -18.30882
301 300.00 1500 -18.27076
302 301.00 1500 -18.23301
303 302.00 1500 -18.19532
304 303.00 1500 -18.15767
305 304.00 1500 -18.12025
306 305.00 1500 -18.08295
307 306.00 1500 -18.04607
308 307.00 1500 -18.00905
309 308.00 1500 -17.97216
310 309.00 1500 -17.93531
311 310.00 1500 -17.89896
312 311.00 1500 -17.86237
313 312.00 1500 -17.82591
314 313.00 1500 -17.78968
315 314.00 1500 -17.75366
316 315.00 1500 -17.71768
317 316.00 1500 -17.68183
318 317.00 1500 -17.64602
319 318.00 1500 -17.61052
320 319.00 1500 -17.57515
321 320.00 1500 -17.53972
322 321.00 1500 -17.50460
323 322.00 1500 -17.46943
324 323.00 1500 -17.43447
325 324.00 1500 -17.39963
326 325.00 1500 -17.36510
327 326.00 1500 -17.33061
328 327.00 1500 -17.29604
329 328.00 1500 -17.26161
330 329.00 1500 -17.22756
331 330.00 1500 -17.19327
332 331.00 1500 -17.15929
333 332.00 1500 -17.12533
334 333.00 1500 -17.09177
335 334.00 1500 -17.05815
336 335.00 1500 -17.02455
337 336.00 1500 -16.99126
338 337.00 1500 -16.95808
339 338.00 1500 -16.92484
340 339.00 1500 -16.89190
341 340.00 1500 -16.85899
342 341.00 1500 -16.82619
343 342.00 1500 -16.79342
344 343.00 1500 -16.76105
345 344.00 1500 -16.72839
346 345.00 1500 -16.69586
347 346.00 1500 -16.66392
348 347.00 1500 -16.63161
349 348.00 1500 -16.59952
350 349.00 1500 -16.56782
351 350.00 1500 -16.53595
352 351.00 1500 -16.50429
353 352.00 1500 -16.47283
354 353.00 1500 -16.44139
355 354.00 1500 -16.41006
356 355.00 1500 -16.37894
357 356.00 1500 -16.34793
358 357.00 1500 -16.31684
359 358.00 1500 -16.28605
360 359.00 1500 -16.25516
361 360.00 1500 -16.22419
362 361.00 1500 -16.19373
363 362.00 1500 -16.16308
364 363.00 1500 -16.13273
365 364.00 1500 -16.10258
366 365.00 1500 -16.07224
367 366.00 1500 -16.04222
368 367.00 1500 -16.01239
369 368.00 1500 -15.98267
370 369.00 1500 -15.95286
371 370.00 1500 -15.92334
372 371.00 1500 -15.89394
373 372.00 1500 -15.86444
374 373.00 1500 -15.83544
375 374.00 1500 -15.80615
376 375.00 1500 -15.77685
377 376.00 1500 -15.74806
378 377.00 1500 -15.71887
379 378.00 1500 -15.69029
380 379.00 1500 -15.66141
381 380.00 1500 -15.63252
382 381.00 1500 -15.60425
383 382.00 1500 -15.57567
384 383.00 1500 -15.54750
385 384.00 1500 -15.51932
386 385.00 1500 -15.49113
387 386.00 1500 -15.46324
388 387.00 1500 -15.43526
389 388.00 1500 -15.40747
390 389.00 1500 -15.37978
391 390.00 1500 -15.35188
392 391.00 1500 -15.32460
393 392.00 1500 -15.29700
394 393.00 1500 -15.26992
395 394.00 1500 -15.24251
396 395.00 1500 -15.21533
397 396.00 1500 -15.18832
398 397.00 1500 -15.16143
399 398.00 1500 -15.13462
400 399.00 1500 -15.10761
401 400.00 1500 -15.08100
402 401.00 1500 -15.05458
403 402.00 1500 -15.02826
404 403.00 1500 -15.00203
405 404.00 1500 -14.97591
406 405.00 1500 -14.94944
407 406.00 1500 -14.92371
408 407.00 1500 -14.89743
409 408.00 1500 -14.87188
410 409.00 1500 -14.84580
411 410.00 1500 -14.82024
412 411.00 1500 -14.79454
413 412.00 1500 -14.76894
414 413.00 1500 -14.74342
415 414.00 1500 -14.71757
416 415.00 1500 -14.69248
417 416.00 1500 -14.66702
418 417.00 1500 -14.64211
419 418.00 1500 -14.61683
420 419.00 1500 -14.59231
421 420.00 1500 -14.56722
422 421.00 1500 -14.54288
423 422.00 1500 -14.51797
424 423.00 1500 -14.49382
425 424.00 1500 -14.46909
426 425.00 1500 -14.44512
427 426.00 1500 -14.42057
428 427.00 1500 -14.39635
429 428.00 1500 -14.37265
430 429.00 1500 -14.34838
431 430.00 1500 -14.32485
432 431.00 1500 -14.30076
433 432.00 1500 -14.27742
434 433.00 1500 -14.25326
435 434.00 1500 -14.23009
436 435.00 1500 -14.20607
437 436.00 1500 -14.18308
438 437.00 1500 -14.15923
439 438.00 1500 -14.13642
440 439.00 1500 -14.11301
441 440.00 1500 -14.09011
442 441.00 1500 -14.06688
443 442.00 1500 -14.04395
444 443.00 1500 -14.02110
445 444.00 1500 -13.99835
446 445.00 1500 -13.97568
447 446.00 1500 -13.95335
448 447.00 1500 -13.93061
449 448.00 1500 -13.90845
450 449.00 1500 -13.88635
451 450.00 1500 -13.86391
452 451.00 1500 -13.84222
453 452.00 1500 -13.81970
454 453.00 1500 -13.79819
455 454.00 1500 -13.77606
456 455.00 1500 -13.75471
457 456.00 1500 -13.73275
458 457.00 1500 -13.71158
459 458.00 1500 -13.69004
460 459.00 1500 -13.66824
461 460.00 1500 -13.64687
462 461.00 1500 -13.62525
463 462.00 1500 -13.60405
464 463.00 1500 -13.58340
465 464.00 1500 -13.56157
466 465.00 1500 -13.54108
467 466.00 1500 -13.51965
468 467.00 1500 -13.49933
469 468.00 1500 -13.47830
470 469.00 1500 -13.45791
471 470.00 1500 -13.43784
472 471.00 1500 -13.41685
473 472.00 1500 -13.39694
474 473.00 1500 -13.37611
475 474.00 1500 -13.35637
476 475.00 1500 -13.33570
477 476.00 1500 -13.31552
478 477.00 1500 -13.29580
479 478.00 1500 -13.27562
480 479.00 1500 -13.25546
481 480.00 1500 -13.23572
482 481.00 1500 -13.21606
483 482.00 1500 -13.19638
484 483.00 1500 -13.17638
485 484.00 1500 -13.15748
486 485.00 1500 -13.13732
487 486.00 1500 -13.11830
488 487.00 1500 -13.09915
489 488.00 1500 -13.07996
490 489.00 1500 -13.06119
491 490.00 1500 -13.04228
492 491.00 1500 -13.02394
493 492.00 1500 -13.00432
494 493.00 1500 -12.98615
495 494.00 1500 -12.96779
496 495.00 1500 -12.94869
497 496.00 1500 -12.93076
498 497.00 1500 -12.91238
499 498.00 1500 -12.89403
500 499.00 1500 -12.87609
501 500.00 1500 -12.85821

