Rate H2        Total H2            Rate O2        Total O2          Rate H2O2      Total H2O2 
17489788.3812, 8.68672902384e+14, 8693435.03483, 4.31780606991e+14, 300063.862802, 1.49034019692e+13 
17480346.4451, 8.86162690765e+14, 8688741.84718, 4.40474042025e+14, 299901.872058, 1.5203465832e+13 
17470909.6062, 9.0364303721e+14, 8684051.19318, 4.49162783873e+14, 299739.968765, 1.5503367704e+13 
17461477.8618, 9.21113946816e+14, 8679363.07144, 4.57846835066e+14, 299578.152876, 1.58031076728e+13 
17452051.2092, 9.38575424678e+14, 8674677.4806, 4.66526198137e+14, 299416.424344, 1.61026858257e+13 
17442629.6456, 9.56027475887e+14, 8669994.41931, 4.75200875618e+14, 299254.783122, 1.640210225e+13 
17433213.1682, 9.73470105533e+14, 8665313.88618, 4.83870870037e+14, 299093.229163, 1.67013570331e+13 
17423801.7744, 9.90903318701e+14, 8660635.87985, 4.92536183923e+14, 298931.762419, 1.70004502623e+13 
17414395.4614, 1.00832712048e+15, 8655960.39897, 5.01196819803e+14, 298770.382843, 1.72993820247e+13 
17404994.2264, 1.02574151594e+15, 8651287.44217, 5.09852780202e+14, 298609.09039, 1.75981524075e+13 
17395598.0667, 1.04314651016e+15, 8646617.00808, 5.18504067644e+14, 298447.88501, 1.78967614979e+13 
17386206.9796, 1.06054210823e+15, 8641949.09535, 5.27150684652e+14, 298286.766658, 1.81952093829e+13 
17376820.9623, 1.07792831521e+15, 8637283.7026, 5.35792633748e+14, 298125.735287, 1.84934961496e+13 
17367440.012, 1.09530513617e+15, 8632620.82849, 5.4442991745e+14, 297964.790848, 1.87916218849e+13 
17358064.1261, 1.11267257618e+15, 8627960.47166, 5.53062538279e+14, 297803.933297, 1.90895866757e+13 
17348693.3019, 1.13003064031e+15, 8623302.63073, 5.6169049875e+14, 297643.162585, 1.9387390609e+13 
17339327.5365, 1.14737933361e+15, 8618647.30436, 5.70313801381e+14, 297482.478666, 1.96850337716e+13 
17329966.8272, 1.16471866115e+15, 8613994.49119, 5.78932448686e+14, 297321.881492, 1.99825162503e+13 
17320611.1714, 1.18204862798e+15, 8609344.18986, 5.87546443177e+14, 297161.371018, 2.02798381318e+13 
17311260.5662, 1.19936923915e+15, 8604696.39901, 5.96155787367e+14, 297000.947196, 2.05769995028e+13 
17301915.0091, 1.21668049971e+15, 8600051.1173, 6.04760483766e+14, 296840.609979, 2.087400045e+13 
17292574.4971, 1.23398241472e+15, 8595408.34336, 6.13360534883e+14, 296680.359322, 2.117084106e+13 
17283239.0277, 1.25127498922e+15, 8590768.07583, 6.21955943226e+14, 296520.195176, 2.14675214193e+13 
17273908.5981, 1.26855822825e+15, 8586130.31338, 6.30546711302e+14, 296360.117495, 2.17640416145e+13 
17264583.2055, 1.28583213685e+15, 8581495.05465, 6.39132841615e+14, 296200.126233, 2.2060401732e+13 
17255262.8473, 1.30309672005e+15, 8576862.29827, 6.4771433667e+14, 296040.221343, 2.23566018582e+13 
17245947.5207, 1.3203519829e+15, 8572232.04291, 6.56291198968e+14, 295880.402779, 2.26526420795e+13 
17236637.2231, 1.33759793042e+15, 8567604.28722, 6.64863431011e+14, 295720.670493, 2.29485224823e+13 
17227331.9516, 1.35483456764e+15, 8562979.02983, 6.73431035299e+14, 295561.024439, 2.32442431528e+13 
17218031.7037, 1.37206189959e+15, 8558356.26942, 6.81994014328e+14, 295401.464571, 2.35398041772e+13 
17208736.4765, 1.3892799313e+15, 8553736.00461, 6.90552370598e+14, 295241.990842, 2.38352056418e+13 
17199446.2674, 1.40648866777e+15, 8549118.23408, 6.99106106602e+14, 295082.603205, 2.41304476327e+13 
17190161.0736, 1.42368811404e+15, 8544502.95647, 7.07655224836e+14, 294923.301615, 2.44255302359e+13 
17180880.8925, 1.44087827511e+15, 8539890.17044, 7.16199727793e+14, 294764.086024, 2.47204535375e+13 
17171605.7213, 1.45805915601e+15, 8535279.87464, 7.24739617963e+14, 294604.956386, 2.50152176235e+13 
17162335.5574, 1.47523076173e+15, 8530672.06773, 7.33274897838e+14, 294445.912656, 2.53098225799e+13 
17153070.398, 1.49239309729e+15, 8526066.74836, 7.41805569906e+14, 294286.954785, 2.56042684925e+13 
17143810.2405, 1.50954616768e+15, 8521463.91519, 7.50331636654e+14, 294128.082729, 2.58985554473e+13 
17134555.0821, 1.52668997792e+15, 8516863.56688, 7.58853100569e+14, 293969.296441, 2.61926835301e+13 
17125304.9201, 1.54382453301e+15, 8512265.70209, 7.67369964136e+14, 293810.595873, 2.64866528265e+13 
17116059.7519, 1.56094983793e+15, 8507670.31948, 7.75882229838e+14, 293651.980982, 2.67804634224e+13 
17106819.5747, 1.57806589768e+15, 8503077.4177, 7.84389900158e+14, 293493.451719, 2.70741154034e+13 
17097584.3858, 1.59517271725e+15, 8498486.99542, 7.92892977575e+14, 293335.008038, 2.73676088551e+13 
17088354.1826, 1.61227030164e+15, 8493899.0513, 8.01391464571e+14, 293176.649895, 2.76609438631e+13 
17079128.9624, 1.62935865582e+15, 8489313.584, 8.09885363622e+14, 293018.377241, 2.7954120513e+13 
17069908.7225, 1.64643778478e+15, 8484730.59218, 8.18374677206e+14, 292860.190032, 2.82471388902e+13 
17060693.4601, 1.66350769351e+15, 8480150.07451, 8.26859407798e+14, 292702.08822, 2.85399990803e+13 
17051483.1726, 1.68056838697e+15, 8475572.02966, 8.35339557873e+14, 292544.071761, 2.88327011685e+13 
17042277.8574, 1.69761987014e+15, 8470996.45628, 8.43815129903e+14, 292386.140608, 2.91252452403e+13 
17033077.5116, 1.714662148e+15, 8466423.35304, 8.52286126359e+14, 292228.294714, 2.94176313809e+13 
17023882.1328, 1.73169522551e+15, 8461852.71861, 8.60752549712e+14, 292070.534034, 2.97098596756e+13 
17014691.7181, 1.74871910764e+15, 8457284.55166, 8.6921440243e+14, 291912.858522, 3.00019302096e+13 
17005506.2648, 1.76573379936e+15, 8452718.85085, 8.77671686982e+14, 291755.268131, 3.02938430681e+13 
16996325.7704, 1.78273930562e+15, 8448155.61486, 8.86124405833e+14, 291597.762817, 3.05855983363e+13 
16987150.2321, 1.79973563139e+15, 8443594.84234, 8.94572561448e+14, 291440.342532, 3.08771960991e+13 
16977979.6473, 1.81672278163e+15, 8439036.53198, 9.0301615629e+14, 291283.007232, 3.11686364416e+13 
16968814.0132, 1.83370076127e+15, 8434480.68245, 9.11455192822e+14, 291125.756869, 3.14599194489e+13 
16959653.3272, 1.85066957529e+15, 8429927.2924, 9.19889673505e+14, 290968.591399, 3.17510452057e+13 
16950497.5867, 1.86762922861e+15, 8425376.36053, 9.28319600797e+14, 290811.510775, 3.20420137971e+13 
16941346.7889, 1.8845797262e+15, 8420827.88549, 9.36744977158e+14, 290654.514952, 3.23328253079e+13 
16932200.9313, 1.90152107299e+15, 8416281.86597, 9.45165805043e+14, 290497.603884, 3.26234798228e+13 
16923060.011, 1.91845327392e+15, 8411738.30064, 9.53582086909e+14, 290340.777525, 3.29139774267e+13 
16913924.0256, 1.93537633393e+15, 8407197.18816, 9.6199382521e+14, 290184.035829, 3.32043182043e+13 
16904792.9722, 1.95229025796e+15, 8402658.52723, 9.70401022398e+14, 290027.378751, 3.34945022401e+13 
16895666.8483, 1.96919505093e+15, 8398122.31651, 9.78803680925e+14, 289870.806245, 3.37845296188e+13 
16886545.6511, 1.98609071778e+15, 8393588.55469, 9.87201803242e+14, 289714.318265, 3.40744004251e+13 
16877429.3781, 2.00297726343e+15, 8389057.24043, 9.95595391796e+14, 289557.914766, 3.43641147433e+13 
16868318.0265, 2.01985469281e+15, 8384528.37243, 1.00398444904e+15, 289401.595702, 3.46536726581e+13 
16859211.5937, 2.03672301083e+15, 8380001.94935, 1.01236897741e+15, 289245.361027, 3.49430742538e+13 
16850110.0771, 2.05358222243e+15, 8375477.96988, 1.02074897936e+15, 289089.210696, 3.52323196148e+13 
16841013.474, 2.0704323325e+15, 8370956.4327, 1.02912445733e+15, 288933.144664, 3.55214088255e+13 
16831921.7817, 2.08727334598e+15, 8366437.3365, 1.03749541376e+15, 288777.162885, 3.58103419702e+13 
16822834.9976, 2.10410526776e+15, 8361920.67994, 1.0458618511e+15, 288621.265313, 3.60991191331e+13 
16813753.119, 2.12092810276e+15, 8357406.46172, 1.05422377178e+15, 288465.451903, 3.63877403984e+13 
16804676.1433, 2.13774185588e+15, 8352894.68052, 1.06258117824e+15, 288309.72261, 3.66762058503e+13 
16795604.0679, 2.15454653202e+15, 8348385.33503, 1.07093407292e+15, 288154.077388, 3.69645155729e+13 
16786536.89, 2.17134213609e+15, 8343878.42392, 1.07928245825e+15, 287998.516191, 3.72526696503e+13 
16777474.6072, 2.18812867298e+15, 8339373.94589, 1.08762633668e+15, 287843.038975, 3.75406681665e+13 
16768417.2166, 2.20490614759e+15, 8334871.89963, 1.09596571062e+15, 287687.645694, 3.78285112055e+13 
16759364.7157, 2.2216745648e+15, 8330372.28381, 1.10430058252e+15, 287532.336303, 3.81161988512e+13 
16750317.1018, 2.23843392952e+15, 8325875.09712, 1.11263095481e+15, 287377.110756, 3.84037311875e+13 
16741274.3723, 2.25518424662e+15, 8321380.33826, 1.12095682991e+15, 287221.969008, 3.86911082982e+13 
16732236.5246, 2.27192552099e+15, 8316888.00592, 1.12927821024e+15, 287066.911014, 3.89783302672e+13 
16723203.556, 2.28865775752e+15, 8312398.09878, 1.13759509825e+15, 286911.936729, 3.92653971782e+13 
16714175.4639, 2.30538096107e+15, 8307910.61554, 1.14590749635e+15, 286757.046108, 3.9552309115e+13 
16705152.2456, 2.32209513654e+15, 8303425.55488, 1.15421540696e+15, 286602.239104, 3.98390661611e+13 
16696133.8986, 2.33880028878e+15, 8298942.9155, 1.16251883252e+15, 286447.515674, 4.01256684002e+13 
16687120.4201, 2.35549642268e+15, 8294462.6961, 1.17081777543e+15, 286292.875772, 4.04121159159e+13 
16678111.8077, 2.3721835431e+15, 8289984.89535, 1.17911223813e+15, 286138.319353, 4.06984087916e+13 
16669108.0585, 2.38886165491e+15, 8285509.51197, 1.18740222303e+15, 285983.846372, 4.0984547111e+13 
16660109.1701, 2.40553076297e+15, 8281036.54465, 1.19568773254e+15, 285829.456784, 4.12705309574e+13 
16651115.1397, 2.42219087214e+15, 8276565.99207, 1.20396876908e+15, 285675.150544, 4.15563604141e+13 
16642125.9649, 2.43884198728e+15, 8272097.85294, 1.21224533507e+15, 285520.927607, 4.18420355647e+13 
16633141.6428, 2.45548411324e+15, 8267632.12596, 1.22051743293e+15, 285366.787927, 4.21275564923e+13 
16624162.171, 2.47211725488e+15, 8263168.80981, 1.22878506505e+15, 285212.731461, 4.24129232802e+13 
16615187.5468, 2.48874141706e+15, 8258707.90321, 1.23704823386e+15, 285058.758162, 4.26981360117e+13 
16606217.7676, 2.5053566046e+15, 8254249.40484, 1.24530694177e+15, 284904.867987, 4.29831947698e+13 
16597252.8307, 2.52196282237e+15, 8249793.31342, 1.25356119117e+15, 284751.06089, 4.32680996378e+13 
16588292.7337, 2.5385600752e+15, 8245339.62763, 1.26181098448e+15, 284597.336826, 4.35528506987e+13 
16579337.4737, 2.55514836793e+15, 8240888.34619, 1.27005632411e+15, 284443.695751, 4.38374480355e+13 
16570387.0483, 2.57172770541e+15, 8236439.46778, 1.27829721246e+15, 284290.13762, 4.41218917313e+13 
16561441.4548, 2.58829809246e+15, 8231992.99113, 1.28653365193e+15, 284136.662388, 4.44061818689e+13 
16552500.6907, 2.60485953391e+15, 8227548.91492, 1.29476564492e+15, 283983.27001, 4.46903185313e+13 
16543564.7532, 2.6214120346e+15, 8223107.23787, 1.30299319383e+15, 283829.960441, 4.49743018013e+13 
16534633.6399, 2.63795559935e+15, 8218667.95867, 1.31121630107e+15, 283676.733637, 4.52581317618e+13 
16525707.348, 2.65449023299e+15, 8214231.07604, 1.31943496903e+15, 283523.589554, 4.55418084954e+13 
16516785.8751, 2.67101594034e+15, 8209796.58868, 1.3276492001e+15, 283370.528146, 4.58253320849e+13 
16507869.2184, 2.68753272622e+15, 8205364.49529, 1.33585899669e+15, 283217.549369, 4.61087026131e+13 
16498957.3754, 2.70404059544e+15, 8200934.79459, 1.34406436119e+15, 283064.653178, 4.63919201625e+13 
16490050.3436, 2.72053955281e+15, 8196507.48529, 1.35226529598e+15, 282911.839528, 4.66749848156e+13 
16481148.1202, 2.73702960316e+15, 8192082.56608, 1.36046180347e+15, 282759.108376, 4.69578966552e+13 
16472250.7027, 2.75351075128e+15, 8187660.03568, 1.36865388603e+15, 282606.459677, 4.72406557635e+13 
16463358.0886, 2.76998300198e+15, 8183239.89281, 1.37684154607e+15, 282453.893385, 4.75232622232e+13 
16454470.2751, 2.78644636007e+15, 8178822.13617, 1.38502478596e+15, 282301.409457, 4.78057161166e+13 
16445587.2598, 2.80290083034e+15, 8174406.76448, 1.3932036081e+15, 282149.007848, 4.80880175261e+13 
16436709.04, 2.8193464176e+15, 8169993.77644, 1.40137801486e+15, 281996.688514, 4.83701665339e+13 
16427835.6132, 2.83578312664e+15, 8165583.17077, 1.40954800864e+15, 281844.451409, 4.86521632224e+13 
16418966.9767, 2.85221096225e+15, 8161174.94618, 1.41771359181e+15, 281692.296491, 4.89340076738e+13 
16410103.128, 2.86862992923e+15, 8156769.1014, 1.42587476676e+15, 281540.223714, 4.92156999703e+13 
16401244.0645, 2.88504003236e+15, 8152365.63513, 1.43403153586e+15, 281388.233035, 4.9497240194e+13 
16392389.7836, 2.90144127642e+15, 8147964.54608, 1.44218390149e+15, 281236.324408, 4.97786284271e+13 
16383540.2827, 2.91783366621e+15, 8143565.83299, 1.45033186604e+15, 281084.49779, 5.00598647515e+13 
16374695.5592, 2.93421720649e+15, 8139169.49456, 1.45847543187e+15, 280932.753136, 5.03409492493e+13 
16365855.6106, 2.95059190205e+15, 8134775.52951, 1.46661460137e+15, 280781.090402, 5.06218820024e+13 
16357020.4343, 2.96695775766e+15, 8130383.93656, 1.4747493769e+15, 280629.509543, 5.09026630928e+13 
16348190.0277, 2.98331477809e+15, 8125994.71443, 1.48287976083e+15, 280478.010517, 5.11832926023e+13 
16339364.3882, 2.99966296812e+15, 8121607.86184, 1.49100575555e+15, 280326.593277, 5.14637706129e+13 
16330543.5133, 3.01600233251e+15, 8117223.37751, 1.49912736341e+15, 280175.257781, 5.17440972061e+13 
16321727.4003, 3.03233287602e+15, 8112841.26017, 1.50724458679e+15, 280024.003984, 5.20242724639e+13 
16312916.0468, 3.04865460342e+15, 8108461.50852, 1.51535742805e+15, 279872.831842, 5.23042964679e+13 
16304109.4501, 3.06496751947e+15, 8104084.12131, 1.52346588956e+15, 279721.741311, 5.25841692998e+13 
16295307.6078, 3.08127162892e+15, 8099709.09725, 1.53156997368e+15, 279570.732347, 5.28638910411e+13 
16286510.5171, 3.09756693653e+15, 8095336.43506, 1.53966968277e+15, 279419.804905, 5.31434617734e+13 
16277718.1755, 3.11385344705e+15, 8090966.13347, 1.54776501921e+15, 279268.958943, 5.34228815783e+13 
16268930.5806, 3.13013116522e+15, 8086598.19121, 1.55585598534e+15, 279118.194415, 5.37021505373e+13 
16260147.7297, 3.1464000958e+15, 8082232.607, 1.56394258353e+15, 278967.511278, 5.39812687317e+13 
16251369.6202, 3.16266024353e+15, 8077869.37957, 1.57202481614e+15, 278816.909488, 5.4260236243e+13 
16242596.2496, 3.17891161315e+15, 8073508.50765, 1.58010268552e+15, 278666.389001, 5.45390531524e+13 
16233827.6154, 3.1951542094e+15, 8069149.98996, 1.58817619403e+15, 278515.949774, 5.48177195414e+13 
16225063.7149, 3.21138803702e+15, 8064793.82524, 1.59624534402e+15, 278365.591761, 5.50962354912e+13 
16216304.5457, 3.22761310073e+15, 8060440.01221, 1.60431013784e+15, 278215.31492, 5.5374601083e+13 
16207550.1052, 3.24382940528e+15, 8056088.5496, 1.61237057786e+15, 278065.119206, 5.56528163979e+13 
16198800.3908, 3.26003695538e+15, 8051739.43615, 1.62042666641e+15, 277915.004576, 5.59308815171e+13 
16190055.3999, 3.27623575577e+15, 8047392.67059, 1.62847840584e+15, 277764.970987, 5.62087965217e+13 
16181315.1301, 3.29242581117e+15, 8043048.25164, 1.63652579851e+15, 277615.018393, 5.64865614927e+13 
16172579.5787, 3.3086071263e+15, 8038706.17805, 1.64456884676e+15, 277465.146752, 5.67641765111e+13 
16163848.7433, 3.32477970588e+15, 8034366.44855, 1.65260755294e+15, 277315.35602, 5.70416416578e+13 
16155122.6212, 3.34094355463e+15, 8030029.06187, 1.66064191939e+15, 277165.646153, 5.73189570138e+13 
16146401.21, 3.35709867725e+15, 8025694.01674, 1.66867194845e+15, 277016.017108, 5.759612266e+13 
16137684.5071, 3.37324507846e+15, 8021361.31191, 1.67669764247e+15, 276866.46884, 5.78731386771e+13 
16128972.5099, 3.38938276296e+15, 8017030.9461, 1.68471900378e+15, 276717.001307, 5.81500051459e+13 
16120265.2159, 3.40551173547e+15, 8012702.91806, 1.69273603473e+15, 276567.614464, 5.84267221472e+13 
16111562.6226, 3.42163200069e+15, 8008377.22653, 1.70074873764e+15, 276418.308269, 5.87032897617e+13 
16102864.7274, 3.43774356331e+15, 8004053.87024, 1.70875711487e+15, 276269.082677, 5.897970807e+13 
16094171.5279, 3.45384642804e+15, 7999732.84793, 1.71676116874e+15, 276119.937645, 5.92559771526e+13 
16085483.0213, 3.46994059957e+15, 7995414.15834, 1.72476090159e+15, 275970.87313, 5.95320970903e+13 
16076799.2053, 3.48602608259e+15, 7991097.80022, 1.73275631575e+15, 275821.889087, 5.98080679634e+13 
16068120.0774, 3.50210288179e+15, 7986783.7723, 1.74074741355e+15, 275672.985475, 6.00838898525e+13 
16059445.6348, 3.51817100187e+15, 7982472.07333, 1.74873419732e+15, 275524.162249, 6.0359562838e+13 
16050775.8752, 3.53423044751e+15, 7978162.70204, 1.75671666939e+15, 275375.419365, 6.06350870002e+13 
16042110.796, 3.55028122338e+15, 7973855.65719, 1.7646948321e+15, 275226.756781, 6.09104624196e+13 
16033450.3947, 3.56632333418e+15, 7969550.93751, 1.77266868775e+15, 275078.174454, 6.11856891764e+13 
16024794.6688, 3.58235678457e+15, 7965248.54176, 1.78063823869e+15, 274929.672338, 6.14607673508e+13 
16016143.6156, 3.59838157924e+15, 7960948.46867, 1.78860348723e+15, 274781.250393, 6.17356970232e+13 
16007497.2328, 3.61439772286e+15, 7956650.71699, 1.7965644357e+15, 274632.908574, 6.20104782736e+13 
15998855.5178, 3.63040522009e+15, 7952355.28548, 1.80452108642e+15, 274484.646837, 6.22851111821e+13 
15990218.468, 3.64640407561e+15, 7948062.17287, 1.8124734417e+15, 274336.465141, 6.2559595829e+13 
15981586.081, 3.66239429407e+15, 7943771.37791, 1.82042150388e+15, 274188.363441, 6.28339322941e+13 
15972958.3542, 3.67837588016e+15, 7939482.89936, 1.82836527525e+15, 274040.341694, 6.31081206576e+13 
15964335.2851, 3.69434883851e+15, 7935196.73597, 1.83630475815e+15, 273892.399857, 6.33821609993e+13 
15955716.8713, 3.7103131738e+15, 7930912.88647, 1.84423995489e+15, 273744.537888, 6.36560533991e+13 
15947103.1101, 3.72626889067e+15, 7926631.34963, 1.85217086778e+15, 273596.755742, 6.3929797937e+13 
15938493.9991, 3.74221599378e+15, 7922352.1242, 1.86009749913e+15, 273449.053377, 6.42033946927e+13 
15929889.5357, 3.75815448778e+15, 7918075.20892, 1.86801985125e+15, 273301.43075, 6.44768437461e+13 
15921289.7175, 3.77408437731e+15, 7913800.60256, 1.87593792646e+15, 273153.887817, 6.47501451769e+13 
15912694.542, 3.79000566703e+15, 7909528.30386, 1.88385172706e+15, 273006.424537, 6.50232990647e+13 
15904104.0066, 3.80591836157e+15, 7905258.31157, 1.89176125537e+15, 272859.040865, 6.52963054892e+13 
15895518.1088, 3.82182246558e+15, 7900990.62447, 1.89966651368e+15, 272711.736758, 6.55691645301e+13 
15886936.8462, 3.83771798369e+15, 7896725.24128, 1.9075675043e+15, 272564.512175, 6.58418762668e+13 
15878360.2162, 3.85360492053e+15, 7892462.16079, 1.91546422954e+15, 272417.367071, 6.6114440779e+13 
15869788.2163, 3.86948328075e+15, 7888201.38174, 1.9233566917e+15, 272270.301404, 6.63868581461e+13 
15861220.8441, 3.88535306897e+15, 7883942.90288, 1.93124489309e+15, 272123.315131, 6.66591284475e+13 
15852658.097, 3.90121428981e+15, 7879686.72299, 1.93912883599e+15, 271976.408209, 6.69312517626e+13 
15844099.9725, 3.91706694791e+15, 7875432.84081, 1.94700852271e+15, 271829.580596, 6.72032281708e+13 
15835546.4682, 3.93291104788e+15, 7871181.25511, 1.95488395555e+15, 271682.832248, 6.74750577514e+13 
15826997.5815, 3.94874659435e+15, 7866931.96464, 1.96275513681e+15, 271536.163123, 6.77467405837e+13 
15818453.31, 3.96457359193e+15, 7862684.96817, 1.97062206877e+15, 271389.573177, 6.80182767468e+13 
15809913.6511, 3.98039204524e+15, 7858440.26446, 1.97848475374e+15, 271243.062369, 6.828966632e+13 
15801378.6024, 3.99620195889e+15, 7854197.85227, 1.986343194e+15, 271096.630656, 6.85609093823e+13 
15792848.1614, 4.01200333749e+15, 7849957.73037, 1.99419739186e+15, 270950.277994, 6.8832006013e+13 
15784322.3256, 4.02779618565e+15, 7845719.89751, 2.00204734959e+15, 270804.004341, 6.9102956291e+13 
15775801.0924, 4.04358050798e+15, 7841484.35247, 2.00989306948e+15, 270657.809655, 6.93737602953e+13 
15767284.4596, 4.05935630907e+15, 7837251.094, 2.01773455384e+15, 270511.693893, 6.9644418105e+13 
15758772.4244, 4.07512359353e+15, 7833020.12088, 2.02557180493e+15, 270365.657012, 6.99149297989e+13 
15750264.9845, 4.09088236596e+15, 7828791.43186, 2.03340482505e+15, 270219.698969, 7.01852954559e+13 
15741762.1374, 4.10663263094e+15, 7824565.02572, 2.04123361648e+15, 270073.819723, 7.04555151549e+13 
15733263.8806, 4.12237439308e+15, 7820340.90122, 2.04905818151e+15, 269928.01923, 7.07255889746e+13 
15724770.2116, 4.13810765696e+15, 7816119.05713, 2.05687852241e+15, 269782.297448, 7.09955169938e+13 
15716281.1279, 4.15383242717e+15, 7811899.49223, 2.06469464147e+15, 269636.654334, 7.12652992913e+13 
15707796.6271, 4.1695487083e+15, 7807682.20527, 2.07250654096e+15, 269491.089847, 7.15349359456e+13 
