$reaction
     coeff    name formula state ispecies
63      -4      H2      H2    aq       63
1578    -1     CO2     CO2    aq     1578
926      1 methane     CH4    aq      926
1        2   water     H2O   liq        1

$out
         T    P      logK
222 221.00 1500 16.824128
223 222.00 1500 16.757148
224 223.00 1500 16.690362
225 224.00 1500 16.623767
226 225.00 1500 16.557364
227 226.00 1500 16.491193
228 227.00 1500 16.425170
229 228.00 1500 16.359509
230 229.00 1500 16.293945
231 230.00 1500 16.228567
232 231.00 1500 16.163462
233 232.00 1500 16.098361
234 233.00 1500 16.033443
235 234.00 1500 15.968708
236 235.00 1500 15.904333
237 236.00 1500 15.839959
238 237.00 1500 15.775764
239 238.00 1500 15.711749
240 239.00 1500 15.647997
241 240.00 1500 15.584421
242 241.00 1500 15.520929
243 242.00 1500 15.457612
244 243.00 1500 15.394645
245 244.00 1500 15.331675
246 245.00 1500 15.268877
247 246.00 1500 15.206341
248 247.00 1500 15.143884
249 248.00 1500 15.081597
250 249.00 1500 15.019479
251 250.00 1500 14.957615
252 251.00 1500 14.896006
253 252.00 1500 14.834563
254 253.00 1500 14.773105
255 254.00 1500 14.711811
256 255.00 1500 14.650681
257 256.00 1500 14.589713
258 257.00 1500 14.528907
259 258.00 1500 14.468442
260 259.00 1500 14.407958
261 260.00 1500 14.347627
262 261.00 1500 14.287369
263 262.00 1500 14.227356
264 263.00 1500 14.167591
265 264.00 1500 14.108068
266 265.00 1500 14.048522
267 266.00 1500 13.989131
268 267.00 1500 13.929895
269 268.00 1500 13.870902
270 269.00 1500 13.811973
271 270.00 1500 13.753193
272 271.00 1500 13.694740
273 272.00 1500 13.636256
274 273.00 1500 13.578103
275 274.00 1500 13.519916
276 275.00 1500 13.461878
277 276.00 1500 13.403986
278 277.00 1500 13.346330
279 278.00 1500 13.288817
280 279.00 1500 13.231270
281 280.00 1500 13.173960
282 281.00 1500 13.116701
283 282.00 1500 13.059585
284 283.00 1500 13.002697
285 284.00 1500 12.946222
286 285.00 1500 12.889617
287 286.00 1500 12.833153
288 287.00 1500 12.776826
289 288.00 1500 12.720731
290 289.00 1500 12.664859
291 290.00 1500 12.608946
292 291.00 1500 12.553077
293 292.00 1500 12.497432
294 293.00 1500 12.442105
295 294.00 1500 12.386817
296 295.00 1500 12.331575
297 296.00 1500 12.276370
298 297.00 1500 12.221481
